BIOCON,EQ,633,641,623.6,629.55,628.4,631,1251036,788955005.25,05-NOV-2018,28552,INE376G01013,
BIOFILCHEM,BE,7.6,7.6,7.6,7.6,7.6,7.25,10,76,05-NOV-2018,1,INE829A01014,
BIRLACABLE,EQ,170,178.95,167.4,178.4,178.95,170.45,403928,71274197.8,05-NOV-2018,3848,INE800A01015,
BIRLACORPN,EQ,596.1,625,587,609.25,609.95,596.1,44436,27028953.85,05-NOV-2018,2277,INE340A01012,
BIRLAMONEY,EQ,49,50.5,48.2,48.8,48.75,49.25,24854,1224493.55,05-NOV-2018,445,INE865C01022,
BKMINDST,EQ,10.15,11.15,10.15,11.1,11.15,10.65,4766,52496.2,05-NOV-2018,25,INE831Q01016,
BLBLIMITED,EQ,5.6,5.65,5.3,5.5,5.55,5.4,6929,38662.85,05-NOV-2018,38,INE791A01024,
BLISSGVS,EQ,181.15,185.7,172.3,174.35,173,180.8,277192,49243047.5,05-NOV-2018,3290,INE416D01022,
BLKASHYAP,EQ,24.95,25.55,24.5,24.8,24.95,24.95,38894,968073.05,05-NOV-2018,299,INE350H01032,
BLS,EQ,135.05,135.05,131.25,132.1,131.7,134.6,25730,3410541,05-NOV-2018,1601,INE153T01027,
BLUEBLENDS,EQ,3.45,3.6,3.4,3.55,3.6,3.45,34081,119803.5,05-NOV-2018,79,INE113O01014,
BLUECHIP,BE,0.8,0.8,0.8,0.8,0.8,0.75,48320,38656,05-NOV-2018,81,INE657B01025,
BLUEDART,EQ,2730,2785,2724.95,2772.5,2751.65,2746.75,1588,4392235.15,05-NOV-2018,489,INE233B01017,
BLUESTARCO,EQ,569.55,575,555.15,569.95,570,569.5,40373,22979075.8,05-NOV-2018,590,INE472A01039,
BODALCHEM,EQ,119.6,122.6,119.25,119.85,120,119.55,88226,10637226.75,05-NOV-2018,1653,INE338D01028,
BOHRA,SM,26.5,26.9,26.5,26.5,26.5,26.5,76000,2020100,05-NOV-2018,31,INE802W01015,
BOMDYEING,EQ,123.8,123.9,114.75,115.7,114.75,120.75,1764314,208680705.25,05-NOV-2018,14882,INE032A01023,
BOROSIL,EQ,259.3,261.9,256,257.65,258.4,258.25,19743,5109929.8,05-NOV-2018,711,INE666D01022,
BOSCHLTD,EQ,19780,19945,19150,19408.3,19349.95,19625.45,63766,1250268163.05,05-NOV-2018,20829,INE323A01026,
BPCL,EQ,302,302.45,290,291.8,291.8,302.35,3944595,1158701358,05-NOV-2018,58307,INE029A01011,
BPL,EQ,41.5,42.35,40.75,41.2,41.35,41.65,84415,3508300.45,05-NOV-2018,763,INE110A01019,
BRFL,EQ,14.75,14.8,14.25,14.65,14.7,14.1,81745,1191207,05-NOV-2018,281,INE589G01011,
BRIGADE,EQ,178.2,180,174.35,178.45,179.8,176.3,9571,1693074.4,05-NOV-2018,345,INE791I01019,
BRIGHT,SM,34.5,41.3,34.5,40.85,40.8,35.8,48000,1881300,05-NOV-2018,13,INE684Z01010,
BRITANNIA,EQ,5614,5731.45,5611,5714.5,5714.5,5601,91500,520643434.8,05-NOV-2018,13234,INE216A01022,
BRNL,EQ,100,111.9,98.25,99.2,100,99.9,88430,8882561.7,05-NOV-2018,697,INE727S01012,
BROOKS,EQ,67.8,70,65.5,68,68.15,67.1,35967,2454090.45,05-NOV-2018,544,INE650L01011,
BSE,EQ,623.7,623.7,610,611.95,611,624.85,52085,31976626.9,05-NOV-2018,3899,INE118H01025,
BSELINFRA,EQ,2.85,2.85,2.6,2.75,2.75,2.8,19862,54423,05-NOV-2018,51,INE395A01016,
BSHSL,SM,125,127,123,123,123,134,21000,2629250,05-NOV-2018,15,INE032Z01012,
BSL,EQ,46,48.15,46,46.4,46.35,46.75,3146,146535.55,05-NOV-2018,57,INE594B01012,
BSLGOLDETF,EQ,2973.95,3025,2955,2985,2985,2935,50,149576.65,05-NOV-2018,29,INF209K01HT2,
BSLIMITED,BZ,0.3,0.4,0.3,0.35,0.35,0.35,124935,38755.7,05-NOV-2018,41,INE043K01029,
BSLNIFTY,EQ,125,125,107.5,116.55,113.01,115.17,325,38394.32,05-NOV-2018,50,INF209K01IR4,
BURNPUR,EQ,4.3,4.3,4.1,4.3,4.3,4.1,72179,306485.2,05-NOV-2018,114,INE817H01014,
BUTTERFLY,EQ,260,274,251,255.4,255.65,262.65,5221,1342998.65,05-NOV-2018,385,INE295F01017,
BVCL,BE,17,17.8,16.5,16.5,16.5,17,27,449.3,05-NOV-2018,4,INE139I01011,
BYKE,EQ,75,75.5,73.7,74.1,75,73.85,29118,2173365.3,05-NOV-2018,719,INE319B01014,
CADILAHC,EQ,349.9,363.7,348.1,360.45,360,358.85,1284370,460569804.3,05-NOV-2018,21808,INE010B01027,
CALSOFT,EQ,34.95,35.9,33.25,35.45,35.85,34.55,8008,273624.35,05-NOV-2018,67,INE526B01014,
CAMLINFINE,EQ,51.4,53.7,49,53,53.45,51.15,300968,15793902,05-NOV-2018,3112,INE052I01032,
CANBK,EQ,242.9,248.7,241,246,245.9,243.5,5613259,1378614668.4,05-NOV-2018,42799,INE476A01014,
CANDC,EQ,27.65,28.25,25.3,26.35,26.5,27.75,23591,623735.15,05-NOV-2018,120,INE874H01015,
CANFINHOME,EQ,277.55,280.8,264,273.85,274,274.65,1293130,352228590.9,05-NOV-2018,18218,INE477A01020,
CANTABIL,EQ,138.4,138.4,134.5,135,134.55,136.9,24885,3402166.4,05-NOV-2018,389,INE068L01016,
CAPACITE,EQ,210.5,216.65,210.05,214.95,215,209.7,76516,16391729.4,05-NOV-2018,4857,INE264T01014,
CAPF,EQ,478,483.75,469.55,475.9,476.7,477.75,579096,275423307.45,05-NOV-2018,17550,INE688I01017,
CAPLIPOINT,EQ,423.5,428.95,407.95,410.15,408,434.4,60199,25073372.15,05-NOV-2018,2222,INE475E01026,
CAPTRUST,EQ,235,235,221.2,224.05,225,230,885,198841.5,05-NOV-2018,52,INE707C01018,
CARBORUNIV,EQ,361.95,365.1,358,358.65,359,362.25,7552,2730528.6,05-NOV-2018,659,INE120A01034,
CAREERP,EQ,72,73.25,71,72.65,72.7,73.05,3425,247975.75,05-NOV-2018,74,INE521J01018,
CARERATING,EQ,1089,1089,1051.05,1060.55,1057.95,1071.9,29020,30917367.7,05-NOV-2018,4518,INE752H01013,
CASTEXTECH,EQ,1.25,1.25,1.2,1.2,1.25,1.2,152376,187147.75,05-NOV-2018,128,INE068D01021,
CASTROLIND,EQ,147.25,148.75,145.8,147.85,147.75,146.35,515355,76055095.85,05-NOV-2018,4445,INE172A01027,
CCCL,EQ,1.9,1.95,1.85,1.85,1.9,1.9,64866,124029.75,05-NOV-2018,71,INE429I01024,
CCHHL,EQ,8,8.2,7.65,7.75,7.8,7.75,11226,87818.4,05-NOV-2018,62,INE652F01027,
CCL,EQ,269.9,270.6,264.25,267,267,268.15,17349,4641120.15,05-NOV-2018,1312,INE421D01022,
CDSL,EQ,246.2,252,243,250.9,250.5,244.7,164228,40899088.35,05-NOV-2018,3384,INE736A01011,
CEATLTD,EQ,1185,1195,1153,1171,1170.8,1184.3,445480,520949739.6,05-NOV-2018,13157,INE482A01020,
CEBBCO,EQ,14.6,14.6,13.7,14,14.35,14.6,27026,380112.3,05-NOV-2018,86,INE209L01016,
CELEBRITY,EQ,8.95,9.2,8.95,9.1,9.1,9.05,4391,39886.45,05-NOV-2018,33,INE185H01016,
CELESTIAL,EQ,9.2,9.3,8.8,9.1,9.1,9.05,44377,399219.4,05-NOV-2018,138,INE221I01017,
CENTENKA,EQ,276,284.25,273.55,281.25,281.75,275.5,55446,15481128.45,05-NOV-2018,1518,INE485A01015,
CENTEXT,EQ,6.3,6.3,6,6.1,6.2,6.2,57878,352497.9,05-NOV-2018,148,INE281A01026,
CENTRALBK,EQ,31.7,32.2,31.35,31.8,32.2,31.7,431460,13696432.6,05-NOV-2018,1827,INE483A01010,
CENTRUM,EQ,41,41.8,40.2,40.5,40.45,40.85,94544,3878333.5,05-NOV-2018,364,INE660C01027,
CENTUM,EQ,414,414,382.1,387.7,383.5,392.35,2460,948377.25,05-NOV-2018,74,INE320B01020,
CENTURYPLY,EQ,179.95,182.65,170.1,174.7,174.05,179.25,602246,106766961.9,05-NOV-2018,22220,INE348B01021,
CENTURYTEX,EQ,850,883.3,845.2,875.85,873.5,852.2,835539,727081358.2,05-NOV-2018,21285,INE055A01016,
CERA,EQ,2414,2450,2381,2422.05,2382.05,2449.15,5832,14120349.5,05-NOV-2018,647,INE739E01017,
CEREBRAINT,EQ,33.05,33.3,32.5,32.95,32.65,33.6,249083,8212027.55,05-NOV-2018,289,INE345B01019,
CES1RPG,MF,9.08,9.15,9.08,9.09,9.09,9.18,6500,59136.5,05-NOV-2018,4,INF579M01AC5,
CESC,EQ,691.65,695,668.5,678.85,683.65,690.15,448615,304111631,05-NOV-2018,16547,INE486A01013,
CGCL,EQ,125,126.1,119.75,122.8,123,123.75,188856,23142090.35,05-NOV-2018,1274,INE180C01026,
CGPOWER,EQ,38.1,38.1,36.15,36.35,36.4,37.4,4184927,154212784.05,05-NOV-2018,10822,INE067A01029,
CHAMBLFERT,EQ,144.6,144.6,142,142.55,142.25,145.05,90356,12890143.45,05-NOV-2018,1732,INE085A01013,
CHEMFAB,EQ,146.1,150.8,146,146.8,146,146.55,2682,395507.65,05-NOV-2018,68,INE783X01023,
CHENNPETRO,EQ,274,276.95,266.95,269.45,270.1,274,271827,73207781.8,05-NOV-2018,6920,INE178A01016,
CHOLAFIN,EQ,1315.2,1347,1278.25,1314.15,1315,1323.2,168300,220168102.7,05-NOV-2018,15723,INE121A01016,
CHROMATIC,EQ,1.05,1.05,1,1,1,1,67482,67675.75,05-NOV-2018,27,INE662C01015,
CIGNITITEC,EQ,377,415,377,411.85,411,388.85,72439,29241453.4,05-NOV-2018,881,INE675C01017,
CIMMCO,EQ,52,52,49,49.5,50,50,3268,164795.75,05-NOV-2018,41,INE184C01028,
CINELINE,EQ,47.8,50.9,46.55,49.85,50.4,47.8,38740,1898026.4,05-NOV-2018,336,INE704H01022,
CINEVISTA,EQ,6,6,5.5,5.5,5.5,5.75,6979,39114.85,05-NOV-2018,26,INE039B01026,
CIPLA,EQ,607.4,617.5,557.1,563.05,562.5,607.1,12941350,7479960322.95,05-NOV-2018,215389,INE059A01026,
CLEDUCATE,EQ,121,121,113.95,117.1,114,113.15,14129,1674544.35,05-NOV-2018,273,INE201M01011,
CLNINDIA,EQ,399.15,399.15,381.5,388.3,387.4,396.3,18254,7105689.9,05-NOV-2018,964,INE492A01029,
CMICABLES,EQ,137.8,150.9,135.45,142,142.95,136.95,49820,7166360.1,05-NOV-2018,1315,INE981B01011,
CMMIPL,SM,14.1,14.1,14.1,14.1,14.1,13.45,3000,42300,05-NOV-2018,1,INE289S01013,
CNOVAPETRO,EQ,23.4,23.4,23.25,23.25,23.25,24.45,2452,57021.5,05-NOV-2018,17,INE672K01025,
COALINDIA,EQ,261.95,265.25,261.8,264.35,264.6,261.55,4885178,1289224393.35,05-NOV-2018,65224,INE522F01014,
COCHINSHIP,EQ,393,393.9,385.85,387.15,387,389.3,75004,29145031.55,05-NOV-2018,4999,INE704P01017,
COFFEEDAY,EQ,271.75,282.3,268,276.85,276,270.6,154873,42867054.8,05-NOV-2018,2329,INE335K01011,
COLPAL,EQ,1109.55,1115,1102,1109.4,1109.5,1108.1,275472,305293983.55,05-NOV-2018,28313,INE259A01022,
COMPINFO,EQ,24.85,24.9,23.35,24.45,24.45,24.85,14010,339054.9,05-NOV-2018,76,INE070C01037,
COMPUSOFT,EQ,11.3,11.3,11,11,11,11.1,2851,31504.3,05-NOV-2018,26,INE453B01029,
CONCOR,EQ,659.65,659.65,650.05,654.4,655.3,659.65,627055,410305336.25,05-NOV-2018,21609,INE111A01025,
CONSOFINVT,EQ,52.9,53.6,51.5,53.6,53.6,51.25,400,21075,05-NOV-2018,7,INE025A01027,
CONTROLPR,EQ,341,352,333,349.45,349.75,341.85,108693,37102346.75,05-NOV-2018,405,INE663B01015,
CORALFINAC,EQ,13.9,14.85,13.3,14.2,14.2,14.25,16411,228423,05-NOV-2018,70,INE558D01021,
CORDSCABLE,EQ,65.95,68.6,61.65,66.65,66.3,64.6,15217,1012083.9,05-NOV-2018,231,INE792I01017,
COROMANDEL,EQ,420.85,434,420.05,429.95,424.7,424.75,120501,51915010.35,05-NOV-2018,11012,INE169A01031,
CORPBANK,EQ,26.5,27,26,26.45,26.35,26.3,168355,4471606.85,05-NOV-2018,1170,INE112A01023,
COSMOFILMS,EQ,259,261.65,251.35,255.9,255,255.7,9591,2470924.85,05-NOV-2018,405,INE757A01017,
COUNCODOS,EQ,2.45,2.65,2.4,2.6,2.6,2.5,15853,40291.7,05-NOV-2018,35,INE695B01025,
COX&KINGS,BE,199.5,200,193.6,196.35,197,199.5,11496,2262497.75,05-NOV-2018,402,INE008I01026,
CPSEETF,EQ,25.52,25.52,24.86,24.92,24.99,25.37,3146757,78545982.14,05-NOV-2018,808,INF457M01133,
CREDITACC,EQ,318,329.5,318,326,325.75,317.1,51931,16877089.15,05-NOV-2018,4403,INE741K01010,
CREST,EQ,148.05,150,141.25,145.6,148.45,150.25,26875,3887858.05,05-NOV-2018,693,INE559D01011,
CRISIL,EQ,1524,1524,1490,1499.75,1500,1502.5,6845,10263884.2,05-NOV-2018,1164,INE007A01025,
CRMFGETF,EQ,3300,3300,3010,3010,3010,3000,19,57480,05-NOV-2018,11,INF760K01BR1,
CROMPTON,EQ,214.55,218.75,213.5,215.75,213.5,218.3,178691,38696333.1,05-NOV-2018,7642,INE299U01018,
CTE,EQ,46,48.3,45.05,46,46,45.75,3983,184708.3,05-NOV-2018,42,INE627H01017,
CUB,EQ,171.75,171.75,166.6,167.3,167,169.25,409261,68975370.9,05-NOV-2018,9839,INE491A01021,
CUBEXTUB,EQ,13.95,14.1,13.95,14.1,14.1,13.95,10,140.25,05-NOV-2018,2,INE144D01012,
CUMMINSIND,EQ,763.1,773,757.75,764.1,763,768.3,431945,330877164.3,05-NOV-2018,15442,INE298A01020,
CUPID,EQ,178.45,178.45,171.05,175.95,177,174.05,9383,1651250.55,05-NOV-2018,453,INE509F01011,
CURATECH,BE,2,2,2,2,2,2.1,1,2,05-NOV-2018,1,INE117B01012,
CYBERMEDIA,EQ,6.5,6.5,6.5,6.5,6.5,6.55,100,650,05-NOV-2018,2,INE278G01037,
CYBERTECH,EQ,45.7,45.7,42.55,43.5,43.5,43.1,2710,118328.25,05-NOV-2018,62,INE214A01019,
CYIENT,EQ,619,622,612,616.05,613,619.2,222254,137377635.6,05-NOV-2018,11398,INE136B01020,
DAAWAT,EQ,38.5,44.2,38.3,43.4,43.65,38.3,3783499,160188905.4,05-NOV-2018,18082,INE818H01020,
DABUR,EQ,369,373.25,362.6,366.85,366.85,369.45,4362441,1596822142.65,05-NOV-2018,62598,INE016A01026,
DALMIABHA,EQ,2187.9,2225.65,2159.5,2183.6,2195,2178.4,71738,157501837.9,05-NOV-2018,12734,INE439L01019,
DALMIASUG,EQ,94,95.4,90.45,91.2,91,93.55,237007,21877993.85,05-NOV-2018,6153,INE495A01022,
DAMODARIND,EQ,46.1,49.9,46.1,48.7,48.5,46.1,2616,124731.25,05-NOV-2018,50,INE497D01022,
DANGEE,SM,207,207,205,205,205,207.95,9600,1980080,05-NOV-2018,4,INE688Y01014,
DATAMATICS,EQ,114.85,115.65,111.9,114.65,114.9,114,25571,2918764.1,05-NOV-2018,657,INE365B01017,
DBCORP,EQ,167,167.5,164.8,166.35,166.45,164.8,21053,3496969.1,05-NOV-2018,418,INE950I01011,
DBL,EQ,429.7,439.65,415.05,418.7,419.1,427.35,216685,92320675.1,05-NOV-2018,7280,INE917M01012,
DBREALTY,EQ,23.5,25,23.4,23.95,24.05,23.45,781695,18950717.2,05-NOV-2018,3623,INE879I01012,
DBSTOCKBRO,EQ,8.55,8.95,8.55,8.95,8.95,8.55,120,1030,05-NOV-2018,3,INE921B01025,
DCAL,EQ,229.6,231.85,225.5,228.65,227.9,228.75,35350,8061386.1,05-NOV-2018,1763,INE385W01011,
DCBBANK,EQ,159.95,162.6,158.45,159.8,159.6,159.25,779576,125039715.1,05-NOV-2018,9284,INE503A01015,
DCM,EQ,75,77.05,74.5,75.85,74.75,76,747,56719.6,05-NOV-2018,39,INE498A01018,
DCMSHRIRAM,EQ,404.95,405,378.4,390.95,392,402.5,62302,24566590,05-NOV-2018,5149,INE499A01024,
DCW,EQ,20.4,21.25,20.3,20.55,20.45,20.25,124092,2566736.25,05-NOV-2018,823,INE500A01029,
DECCANCE,EQ,360,378,360,374.85,375,357.4,1716,632223.6,05-NOV-2018,177,INE583C01021,
DEEPAKFERT,EQ,208.25,215.75,206.95,208.95,208.5,208.7,109862,23156156.4,05-NOV-2018,2046,INE501A01019,
DEEPAKNTR,EQ,277.45,283.9,263.55,267.65,267.5,275.2,360240,97658692.15,05-NOV-2018,7091,INE288B01029,
DEEPIND,EQ,113.4,113.4,109.2,112.5,112.5,111.9,30322,3398295.4,05-NOV-2018,711,INE677H01012,
DELTACORP,EQ,249.4,253.5,241.05,246.5,246.5,248.75,1347203,334663438.5,05-NOV-2018,16287,INE124G01033,
DELTAMAGNT,BE,78.85,78.85,78.85,78.85,78.85,75.1,950,74907.5,05-NOV-2018,5,INE393A01011,
DEN,EQ,70.2,70.2,68.1,68.85,68.9,68.25,123115,8507240.8,05-NOV-2018,883,INE947J01015,
DENABANK,EQ,15.85,16.45,15.65,16.05,16.05,15.85,1218781,19630420.05,05-NOV-2018,2400,INE077A01010,
DENORA,EQ,276,276,247.9,252.1,250,254.5,1749,438977.2,05-NOV-2018,117,INE244A01016,
DEVIT,SM,72.2,72.3,72.2,72.25,72.3,71.7,3000,216750,05-NOV-2018,2,INE060X01018,
DFMFOODS,EQ,260,275,254,271.2,269.95,254,15460,4112232.2,05-NOV-2018,503,INE456C01020,
DHAMPURSUG,EQ,157.4,157.8,151.25,152.7,152.75,156.45,307488,47519260.45,05-NOV-2018,3484,INE041A01016,
DHANBANK,EQ,17.1,17.65,16.8,17.05,16.95,17,2183782,37621891.55,05-NOV-2018,14736,INE680A01011,
DHANUKA,EQ,391.95,397.95,387.05,391.2,394,384.35,16602,6511146.4,05-NOV-2018,627,INE435G01025,
DHARSUGAR,EQ,15.35,15.35,14.4,14.5,14.5,14.9,10858,159298.55,05-NOV-2018,83,INE988C01014,
DHFL,EQ,232,237,203.1,220.35,219.5,231.4,33151077,7288409417.7,05-NOV-2018,298819,INE202B01012,
DHFL,N6,900,900,885,891.48,890,892,396,352866,05-NOV-2018,20,INE202B07HP2,
DHFL,N8,980,980,975,976.32,975.01,980,679,663473.37,05-NOV-2018,11,INE202B07HR8,
DHFL,NA,964,964,905,905,905,890,131,118714,05-NOV-2018,6,INE202B07HT4,
DHFL,NC,899.99,901.99,870.1,884.25,885.5,887.1,3190,2830781.8,05-NOV-2018,94,INE202B07HV0,
DHFL,NL,963,968,961.5,965,965,962,625,602682,05-NOV-2018,18,INE202B07IK1,
DHFL,NN,852,900.1,851,900.1,900.1,907.9,418,361480.7,05-NOV-2018,20,INE202B07IM7,
DHFL,NP,909.98,909.98,890.27,894.57,894,901.42,1739,1560256.99,05-NOV-2018,37,INE202B07IO3,
DHFL,NQ,925,925,900,922,922,939.09,202,185822,05-NOV-2018,4,INE202B07IY2,
DHFL,NS,880,880,840,849.78,850,888,695,609481.75,05-NOV-2018,17,INE202B07JA0,
DHFL,NU,900,900,900,900,900,900,60,54000,05-NOV-2018,1,INE202B07JJ1,
DHFL,NX,875,875,850,851,851,869.51,919,791008.8,05-NOV-2018,40,INE202B07JE2,
DHFL,NY,945,945,945,945,945,870,38,35910,05-NOV-2018,1,INE202B07JF9,
DHUNINV,EQ,273.95,287.9,271,283.65,287.9,273.9,772,216854.35,05-NOV-2018,85,INE320L01011,
DIAMONDYD,EQ,1050,1050.05,1005,1011.3,1007,1052.35,3165,3216943.8,05-NOV-2018,382,INE393P01035,
DIAPOWER,BZ,1.3,1.35,1.3,1.3,1.35,1.3,27012,35903.95,05-NOV-2018,46,INE989C01012,
DICIND,EQ,371.3,390,371.3,385,389,376.2,188,72200.25,05-NOV-2018,35,INE303A01010,
DIGJAMLTD,EQ,4.85,5.15,4.85,5,5,5.05,37090,185191.05,05-NOV-2018,111,INE731U01010,
DISHTV,EQ,43,43,41.2,41.95,41.8,43.15,4286883,179456598.1,05-NOV-2018,13421,INE836F01026,
DIVISLAB,EQ,1499.5,1501.55,1454.5,1466.45,1469.1,1499.25,835508,1229281793.65,05-NOV-2018,55401,INE361B01024,
DIXON,EQ,2132.9,2175,2130.1,2149.8,2145,2140.3,13162,28262647.35,05-NOV-2018,5514,INE935N01012,
DLF,EQ,170,175.65,168.45,173.2,173,169.95,5399483,930216029.05,05-NOV-2018,52705,INE271C01023,
DLINKINDIA,EQ,85.1,87.4,82.1,83,82.35,84.1,107466,9088112.05,05-NOV-2018,1673,INE250K01012,
DMART,EQ,1477.95,1489.7,1425.25,1436.05,1434.15,1462.5,656129,957849734.55,05-NOV-2018,35640,INE192R01011,
DNAMEDIA,EQ,3.8,4.3,3.8,4.3,4.3,3.95,58352,241022.9,05-NOV-2018,39,INE016M01021,
DOLLAR,EQ,299.65,299.65,287.3,294.75,291.4,291.85,2260,665631.95,05-NOV-2018,190,INE325C01035,
DOLPHINOFF,EQ,48.05,49.35,47.5,48.55,48.4,48.15,50139,2434146.8,05-NOV-2018,595,INE920A01011,
DONEAR,EQ,36.4,36.95,35.35,36.65,36.8,35.9,9958,361709.35,05-NOV-2018,92,INE668D01028,
DPL,EQ,109.25,113,107.5,109.3,110,107.65,32726,3619553.9,05-NOV-2018,786,INE477B01010,
DPSCLTD,EQ,13.05,13.5,12.15,13.05,13,13.55,9712,124454.4,05-NOV-2018,68,INE360C01024,
DQE,EQ,7.25,7.4,6.85,7.05,6.85,7.25,9030,63685.95,05-NOV-2018,49,INE656K01010,
DREDGECORP,EQ,326,333,321,331.7,331.2,325.5,160569,52729161.7,05-NOV-2018,4440,INE506A01018,
DRREDDY,EQ,2440,2452,2391,2420.9,2413.2,2423.25,529589,1280683318.25,05-NOV-2018,42546,INE089A01023,
DSML,SM,13.65,13.65,13.65,13.65,13.65,13.05,6000,81900,05-NOV-2018,1,INE411Y01011,
DSSL,EQ,35.65,35.65,33.65,34.75,34.2,35.05,4549,156784.35,05-NOV-2018,63,INE417B01040,
DTIL,EQ,253.5,263.95,244.85,258.35,254.55,253.5,6059,1543613.85,05-NOV-2018,213,INE341R01014,
DUCON,EQ,14.15,15.2,13.75,14.5,14.45,14.4,121949,1785864.45,05-NOV-2018,663,INE741L01018,
DWARKESH,BE,27.45,27.7,26,26.4,26.8,27.25,283643,7584025.55,05-NOV-2018,786,INE366A01041,
DYNAMATECH,EQ,1446.55,1446.55,1440,1440.95,1440,1442.65,70,100872.05,05-NOV-2018,10,INE221B01012,
DYNPRO,EQ,143.25,145,134.95,136.95,137,138.4,27720,3867440.65,05-NOV-2018,426,INE256H01015,
EASTSILK,EQ,3.7,3.7,3.2,3.2,3.2,3.3,80198,266570,05-NOV-2018,143,INE962C01027,
EASUNREYRL,BE,6.6,6.9,6.35,6.4,6.4,6.6,1960,12597,05-NOV-2018,18,INE268C01029,
EBANK,EQ,2600.03,2850,2600.03,2702.1,2702.1,2791,8,21702.13,05-NOV-2018,6,INF754K01EL1,
EC2RG,MF,7.15,7.16,7.15,7.15,7.15,7.3,7000,50074,05-NOV-2018,3,INF903JA1CP7,
ECEIND,EQ,247.65,257.65,247.05,251,249,257,114,28589.1,05-NOV-2018,10,INE588B01014,
ECLERX,EQ,1073.15,1085,1060,1064.35,1061,1072,4224,4511401.2,05-NOV-2018,398,INE738I01010,
ECLFINANCE,N3,1009,1009,1006.5,1006.5,1006.5,1005,102,102816.48,05-NOV-2018,4,INE804I07SI2,
ECLFINANCE,N5,1032.01,1059.4,1032,1049.07,1038,1033.51,1126,1177472.17,05-NOV-2018,46,INE804I08601,
ECLFINANCE,NC,1030,1034,1030,1034,1034,1045,112,115408,05-NOV-2018,6,INE804I07ZM9,
ECLFINANCE,NE,980,980,980,980,980,980,75,73500,05-NOV-2018,1,INE804I073Y9,
ECLFINANCE,NF,976.01,976.01,976,976,976,976.01,16,15616.05,05-NOV-2018,2,INE804I074Y7,
ECLFINANCE,NJ,860,973,860,973,973,980,265,235066,05-NOV-2018,21,INE804I078Y8,
ECLFINANCE,NK,984.9,984.9,974,975,974,978.57,170,167274.6,05-NOV-2018,6,INE804I079Y6,
EDELWEISS,EQ,172.9,174.05,166.35,167.65,167.7,174.35,2598093,440463122.85,05-NOV-2018,40307,INE532F01054,
EDL,EQ,13,13.65,12.35,12.35,12.35,13,68209,863035.95,05-NOV-2018,244,INE180G01019,
EDUCOMP,BZ,4.25,4.25,4.25,4.25,4.25,4.05,15880,67490,05-NOV-2018,27,INE216H01027,
EHFLNCD,N1,1002,1004,1000,1002.75,1004,1000,284,284640,05-NOV-2018,10,INE530L07178,
EHFLNCD,N2,1209,1209,1209,1209,1209,1185.2,20,24180,05-NOV-2018,2,INE530L07186,
EHFLNCD,N3,1000.01,1000.01,1000.01,1000.01,1000.01,1000,30,30000.3,05-NOV-2018,2,INE530L07194,
EHFLNCD,N5,995,995,980.01,980.01,980.01,995,110,108810.3,05-NOV-2018,8,INE530L07210,
EICHERMOT,EQ,22701,22765,22374.1,22552.25,22560.25,22674.1,35856,809165407.8,05-NOV-2018,12629,INE066A01013,
EIDPARRY,EQ,222.95,225,220.1,221.15,220.25,222.9,36408,8085980.5,05-NOV-2018,713,INE126A01031,
EIFFL,SM,120,121.55,120,121.55,121.55,119.6,11200,1353040,05-NOV-2018,7,INE546V01010,
EIHAHOTELS,EQ,317.75,317.8,309.5,310.35,309.5,314.7,1035,323119.4,05-NOV-2018,62,INE276C01014,
EIHOTEL,EQ,166.9,168.5,163.7,167.75,168,165.4,43741,7270125.15,05-NOV-2018,1323,INE230A01023,
EIMCOELECO,EQ,387,389.85,375,378,378,379.55,1544,589249.35,05-NOV-2018,50,INE158B01016,
EKC,EQ,32.85,33.2,31.8,32.25,32.2,32.65,92873,3014065.45,05-NOV-2018,649,INE184H01027,
ELAND,BE,6.6,6.6,6.15,6.45,6.45,6.3,2039,12902.15,05-NOV-2018,46,INE311H01018,
ELECON,EQ,60.05,60.75,58.4,59.2,59.45,59.75,73487,4369944.3,05-NOV-2018,1120,INE205B01023,
ELECTCAST,EQ,20.8,20.8,20.45,20.55,20.6,20.7,67602,1389576.2,05-NOV-2018,298,INE086A01029,
ELECTHERM,EQ,150.4,152.45,148.1,149.65,149.3,151.1,3273,493314.95,05-NOV-2018,112,INE822G01016,
ELECTROSL,BE,19.05,19.85,18.75,19.1,19.1,19.05,73451,1399043.55,05-NOV-2018,222,INE481K01021,
ELGIEQUIP,EQ,267,267,258.15,259.1,258.3,264.6,99231,25846993.15,05-NOV-2018,1204,INE285A01027,
ELGIRUBCO,EQ,28.45,28.45,27.45,28.05,28.05,27.85,2642,73546.45,05-NOV-2018,36,INE819L01012,
EMAMIINFRA,EQ,160.15,163,154.5,155.15,156.25,159.35,21126,3336535.7,05-NOV-2018,362,INE778K01012,
EMAMILTD,EQ,425,428.95,415.05,425,420.85,421.75,221218,93123167.55,05-NOV-2018,17164,INE548C01032,
EMCO,EQ,9.25,9.25,8.8,8.95,8.9,9.1,11298,100985.9,05-NOV-2018,45,INE078A01026,
EMKAY,EQ,99.2,99.2,95.6,96.25,96,98.15,9173,888502.55,05-NOV-2018,259,INE296H01011,
EMMBI,EQ,125.95,129.8,124,125.4,125,121.5,8407,1069660.85,05-NOV-2018,276,INE753K01015,
