BINDALAGRO,EQ,18.2,18.75,17.9,17.95,17.9,18,9055,164495.7,06-NOV-2018,87,INE143A01010,
BIOCON,EQ,630,637.95,624,629.35,629.5,629.55,1595662,1006602283.7,06-NOV-2018,37055,INE376G01013,
BIOFILCHEM,BE,7.3,7.95,7.25,7.95,7.95,7.6,1109,8154.55,06-NOV-2018,5,INE829A01014,
BIRLACABLE,EQ,181,187.3,180.2,187.3,187.3,178.4,357671,66505693.45,06-NOV-2018,2102,INE800A01015,
BIRLACORPN,EQ,609.9,616.4,602,605.8,603.25,609.25,15928,9663725.7,06-NOV-2018,1019,INE340A01012,
BIRLAMONEY,EQ,48.85,49.9,48.25,48.65,49,48.8,22086,1079769.7,06-NOV-2018,298,INE865C01022,
BKMINDST,EQ,11.65,11.65,10.55,10.95,11.5,11.1,3497,38038,06-NOV-2018,44,INE831Q01016,
BLBLIMITED,EQ,5.7,5.7,5.3,5.4,5.45,5.5,16538,90345.8,06-NOV-2018,46,INE791A01024,
BLISSGVS,EQ,175.9,176.8,170.15,171.75,170.8,174.35,177966,30743781.95,06-NOV-2018,1383,INE416D01022,
BLKASHYAP,EQ,25.3,25.35,23.75,24.35,24.3,24.8,83423,2033126.9,06-NOV-2018,273,INE350H01032,
BLS,EQ,133,133.8,131.35,131.9,131.55,132.1,20697,2732913.95,06-NOV-2018,1023,INE153T01027,
BLUEBLENDS,EQ,3.45,3.6,3.4,3.55,3.6,3.55,13737,47887.2,06-NOV-2018,49,INE113O01014,
BLUECHIP,BE,0.85,0.85,0.85,0.85,0.85,0.8,21619,18376.15,06-NOV-2018,21,INE657B01025,
BLUEDART,EQ,2770,2885,2753.7,2799.15,2780,2772.5,12755,36272083.6,06-NOV-2018,2459,INE233B01017,
BLUESTARCO,EQ,570.05,577.5,566.35,575.5,575,569.95,10458,6009935,06-NOV-2018,796,INE472A01039,
BODALCHEM,EQ,121.85,122.3,118.95,119.55,119.25,119.85,90401,10902032.45,06-NOV-2018,1242,INE338D01028,
BOHRA,SM,26.5,26.5,26.2,26.25,26.25,26.5,26000,687000,06-NOV-2018,8,INE802W01015,
BOMDYEING,EQ,113.2,117,109.95,109.95,109.95,115.7,1994623,221575240.1,06-NOV-2018,9726,INE032A01023,
BOROSIL,EQ,259.65,260.85,256.95,258.45,258.7,257.65,23645,6119048.45,06-NOV-2018,670,INE666D01022,
BOSCHLTD,EQ,19450,19621.2,19277.05,19376.75,19360,19408.3,11241,218441332,06-NOV-2018,4185,INE323A01026,
BPCL,EQ,291.65,294.4,284,285.1,285.3,291.8,3258280,937614468.05,06-NOV-2018,62637,INE029A01011,
BPL,EQ,41.55,43,40.8,41.2,41.15,41.2,127803,5362285.45,06-NOV-2018,1288,INE110A01019,
BRFL,EQ,14.65,15.35,14.3,15.3,15.35,14.65,65917,994989.3,06-NOV-2018,267,INE589G01011,
BRIGADE,EQ,181.95,181.95,171.25,176.1,175.85,178.45,12432,2214760.55,06-NOV-2018,454,INE791I01019,
BRIGHT,SM,36,41.75,36,41.1,41.75,40.85,24000,971550,06-NOV-2018,4,INE684Z01010,
BRITANNIA,EQ,5724.5,5799,5651.2,5721.25,5730,5714.5,115086,659730088.15,06-NOV-2018,14996,INE216A01022,
BRNL,EQ,100.15,102.95,93.7,95.2,93.7,99.2,19339,1907388.45,06-NOV-2018,510,INE727S01012,
BROOKS,EQ,69.65,69.65,65.15,65.85,66,68,12791,854605.75,06-NOV-2018,333,INE650L01011,
BSE,EQ,614.65,616.25,605.15,607.2,607,611.95,49309,30041514.85,06-NOV-2018,5865,INE118H01025,
BSELINFRA,EQ,2.75,2.8,2.6,2.65,2.65,2.75,28508,75615.15,06-NOV-2018,75,INE395A01016,
BSHSL,SM,123.4,130,118,130,130,123,23000,2872100,06-NOV-2018,20,INE032Z01012,
BSL,EQ,46.35,53.75,46.35,49.95,49.5,46.4,19939,1015463.15,06-NOV-2018,344,INE594B01012,
BSLGOLDETF,EQ,2999,2999,2999,2999,2999,2985,2,5998,06-NOV-2018,2,INF209K01HT2,
BSLNIFTY,EQ,117.9,118.45,116,117,117,116.55,23,2712.1,06-NOV-2018,8,INF209K01IR4,
BURNPUR,EQ,4.5,4.5,4.4,4.5,4.5,4.3,87603,392986.1,06-NOV-2018,129,INE817H01014,
BUTTERFLY,EQ,268.8,268.8,251,258.7,257.15,255.4,5425,1412635.2,06-NOV-2018,266,INE295F01017,
BVCL,BE,17.3,17.3,16.2,16.65,16.65,16.5,172,2888.05,06-NOV-2018,9,INE139I01011,
BYKE,EQ,75.8,75.8,72.5,73.5,73.9,74.1,35571,2628201.95,06-NOV-2018,1092,INE319B01014,
CADILAHC,EQ,362,364.35,347.1,350.25,349.5,360.45,1107634,392891753.25,06-NOV-2018,19794,INE010B01027,
CADSYS,SM,59,59,59,59,59,56.55,2000,118000,06-NOV-2018,1,INE090Y01013,
CALSOFT,EQ,35,36.6,34.6,35.75,35.8,35.45,15499,555217.95,06-NOV-2018,51,INE526B01014,
CAMLINFINE,EQ,53.55,54.9,53,53.65,53.55,53,281111,15159699.05,06-NOV-2018,2649,INE052I01032,
CANBK,EQ,246.85,248.5,240.25,242.05,241.7,246,4298701,1049428685.2,06-NOV-2018,32562,INE476A01014,
CANDC,EQ,26.9,26.9,25.65,26.15,26.35,26.35,12507,328315.85,06-NOV-2018,107,INE874H01015,
CANFINHOME,EQ,275,288.75,274.75,277,275.45,273.85,1521755,430768049.2,06-NOV-2018,19967,INE477A01020,
CANTABIL,EQ,135.2,136,133.35,134.2,134.8,135,24300,3284443.7,06-NOV-2018,320,INE068L01016,
CAPACITE,EQ,213.7,215.85,212,213.55,214.1,214.95,21677,4641966.15,06-NOV-2018,1215,INE264T01014,
CAPF,EQ,481.75,481.9,473.3,476.5,474.5,475.9,436085,208299407.4,06-NOV-2018,19919,INE688I01017,
CAPLIPOINT,EQ,413.4,419,410,413.25,411.95,410.15,18502,7671447.1,06-NOV-2018,1034,INE475E01026,
CAPTRUST,EQ,221,221,211,215.4,215.1,224.05,5704,1233691.85,06-NOV-2018,240,INE707C01018,
CARBORUNIV,EQ,358.75,363,357.1,358.2,359,358.65,12129,4356683.05,06-NOV-2018,566,INE120A01034,
CAREERP,EQ,72.05,73.35,72.05,72.35,72.35,72.65,611,44384.6,06-NOV-2018,28,INE521J01018,
CARERATING,EQ,1070,1070,1060.05,1063.05,1061,1060.55,13007,13828076.15,06-NOV-2018,1684,INE752H01013,
CASTEXTECH,EQ,1.25,1.25,1.2,1.25,1.25,1.2,181690,221877.9,06-NOV-2018,92,INE068D01021,
CASTROLIND,EQ,147.05,147.95,143.6,145.25,144.5,147.85,454549,66454600.55,06-NOV-2018,4914,INE172A01027,
CCCL,EQ,1.8,1.9,1.75,1.9,1.9,1.85,33102,60328.25,06-NOV-2018,43,INE429I01024,
CCHHL,EQ,7.75,8.3,7.75,7.85,7.8,7.75,35118,280648.85,06-NOV-2018,101,INE652F01027,
CCL,EQ,268.9,273.45,264.35,270.7,268.25,267,59490,15933676.6,06-NOV-2018,8405,INE421D01022,
CDSL,EQ,252.4,254.9,246,248.1,248.1,250.9,114657,28722795.3,06-NOV-2018,2790,INE736A01011,
CEATLTD,EQ,1175,1182.7,1146.5,1155.75,1152.55,1171,430174,499780051.75,06-NOV-2018,13537,INE482A01020,
CEBBCO,EQ,14.6,14.8,14,14,14,14,13358,189960.15,06-NOV-2018,44,INE209L01016,
CELEBRITY,EQ,8.95,9.35,8.95,9.15,9.05,9.1,3413,31354.5,06-NOV-2018,39,INE185H01016,
CELESTIAL,EQ,9.1,9.1,8.75,8.75,8.8,9.1,34771,309156.75,06-NOV-2018,116,INE221I01017,
CENTENKA,EQ,281.25,281.25,275,278.1,276.95,281.25,15972,4440803,06-NOV-2018,550,INE485A01015,
CENTEXT,EQ,6.25,6.3,6.15,6.25,6.25,6.1,53471,332566.1,06-NOV-2018,103,INE281A01026,
CENTRALBK,EQ,32.1,32.35,31.5,31.85,31.9,31.8,580828,18542503.25,06-NOV-2018,1730,INE483A01010,
CENTRUM,EQ,40.1,41.25,39.95,40.1,40.45,40.5,65531,2657493.8,06-NOV-2018,283,INE660C01027,
CENTUM,EQ,401,405,381.5,382.55,382.15,387.7,907,355541.6,06-NOV-2018,96,INE320B01020,
CENTURYPLY,EQ,175,176.05,170,171.45,171.2,174.7,151571,26114730.5,06-NOV-2018,7487,INE348B01021,
CENTURYTEX,EQ,881,884,858,862.65,860,875.85,445939,388644171.65,06-NOV-2018,10858,INE055A01016,
CERA,EQ,2457,2457,2397.05,2401.2,2401,2422.05,7222,17384057.25,06-NOV-2018,591,INE739E01017,
CEREBRAINT,EQ,32.1,33.7,32.1,32.5,32.3,32.95,115034,3764057.4,06-NOV-2018,202,INE345B01019,
CES1RPG,MF,9.09,9.11,9.09,9.1,9.1,9.09,13000,118204,06-NOV-2018,5,INF579M01AC5,
CESC,EQ,684.9,702.05,679.25,681.95,681.95,678.85,494930,340384057.95,06-NOV-2018,19884,INE486A01013,
CGCL,EQ,124.5,127.85,121.45,124.15,125,122.8,323754,40127055.65,06-NOV-2018,1251,INE180C01026,
CGPOWER,EQ,36.5,36.75,35.55,35.8,35.6,36.35,2811813,101597021.4,06-NOV-2018,7406,INE067A01029,
CHAMBLFERT,EQ,143.7,143.7,140.05,141.65,141.5,142.55,119377,16908436.35,06-NOV-2018,1471,INE085A01013,
CHEMFAB,EQ,146.15,151.75,145.15,146,147.3,146.8,3305,484778.2,06-NOV-2018,47,INE783X01023,
CHENNPETRO,EQ,270,275.3,266.75,269.15,269,269.45,383580,103753787.65,06-NOV-2018,14756,INE178A01016,
CHOLAFIN,EQ,1323,1340,1285.85,1290.35,1291,1314.15,117149,152962703.45,06-NOV-2018,7682,INE121A01016,
CHROMATIC,EQ,1,1.05,1,1.05,1.05,1,18064,18568.05,06-NOV-2018,18,INE662C01015,
CIGNITITEC,EQ,415,430,411.25,420.85,421.8,411.85,35451,15004929.95,06-NOV-2018,656,INE675C01017,
CIMMCO,EQ,49,51.45,46.7,51,51.45,49.5,4239,212899.6,06-NOV-2018,99,INE184C01028,
CINELINE,EQ,54.75,55.8,51.5,54,54.45,49.85,257313,13877307.45,06-NOV-2018,3303,INE704H01022,
CINEVISTA,EQ,5.75,5.75,5.4,5.5,5.5,5.5,1223,6788.05,06-NOV-2018,9,INE039B01026,
CIPLA,EQ,555,555,527.35,530.8,529.95,563.05,16941828,9067507142.55,06-NOV-2018,300685,INE059A01026,
CLEDUCATE,EQ,117.1,117.1,113,114,114,117.1,183399,20911204.95,06-NOV-2018,522,INE201M01011,
CLNINDIA,EQ,390.9,392.1,384.2,385.45,384.85,388.3,10051,3884570.95,06-NOV-2018,613,INE492A01029,
CMICABLES,EQ,144,144.7,139,140.3,141,142,15944,2271610.25,06-NOV-2018,523,INE981B01011,
CMMIPL,SM,14.8,14.8,14.8,14.8,14.8,14.1,6000,88800,06-NOV-2018,2,INE289S01013,
CNOVAPETRO,EQ,23.35,23.35,22.1,23,22.9,23.25,3374,75984.3,06-NOV-2018,22,INE672K01025,
COALINDIA,EQ,265,266.65,264.2,265.9,266.2,264.35,3082375,818238876.2,06-NOV-2018,55064,INE522F01014,
COCHINSHIP,EQ,389.05,389.95,384.9,385.8,385.5,387.15,48092,18583395.65,06-NOV-2018,3827,INE704P01017,
COFFEEDAY,EQ,279.35,287.45,277.05,279.6,280.9,276.85,432077,122313087.5,06-NOV-2018,6186,INE335K01011,
COLPAL,EQ,1110.1,1117,1096.4,1099.55,1096.4,1109.4,164065,180987108.65,06-NOV-2018,13132,INE259A01022,
COMPINFO,EQ,25,25,23.65,24.55,25,24.45,10711,262749.35,06-NOV-2018,90,INE070C01037,
COMPUSOFT,EQ,11,11.75,11,11.3,11.3,11,14391,162794.9,06-NOV-2018,52,INE453B01029,
CONCOR,EQ,655,690,655,671.55,670,654.4,1346660,910234171.5,06-NOV-2018,44478,INE111A01025,
CONSOFINVT,EQ,52.5,53.7,50,53.5,50.2,53.6,3285,175272.35,06-NOV-2018,26,INE025A01027,
CONTROLPR,EQ,351.95,354.6,335,348.15,347.95,349.45,135907,46278093.1,06-NOV-2018,601,INE663B01015,
CORALFINAC,EQ,14.55,14.75,14,14.1,14.1,14.2,9495,137025.95,06-NOV-2018,57,INE558D01021,
CORDSCABLE,EQ,68.5,68.5,63.5,64.85,65,66.65,12581,827659.55,06-NOV-2018,330,INE792I01017,
COROMANDEL,EQ,429.15,436.35,415,417.6,415.65,429.95,45607,19357521.75,06-NOV-2018,4576,INE169A01031,
CORPBANK,EQ,26.65,27.65,26.65,26.85,26.9,26.45,267782,7241934.9,06-NOV-2018,1637,INE112A01023,
COSMOFILMS,EQ,254,260,251.55,258.75,259.5,255.9,13324,3409103.85,06-NOV-2018,422,INE757A01017,
COUNCODOS,EQ,2.6,2.85,2.35,2.45,2.65,2.6,111241,282888.75,06-NOV-2018,111,INE695B01025,
COX&KINGS,BE,197,197.9,188.4,190.45,189.6,196.35,16678,3216171.3,06-NOV-2018,1079,INE008I01026,
CPSEETF,EQ,24.9,25.16,24.82,24.98,25,24.92,101535,2536339.9,06-NOV-2018,498,INF457M01133,
CREDITACC,EQ,328.9,343.2,321,335,343,326,101895,33498150,06-NOV-2018,7656,INE741K01010,
CREST,EQ,143.5,154,143.5,150.8,151.25,145.6,38460,5808005.55,06-NOV-2018,529,INE559D01011,
CRISIL,EQ,1519.95,1519.95,1483.45,1493.4,1493.7,1499.75,9040,13551279.7,06-NOV-2018,1094,INE007A01025,
CROMPTON,EQ,216.95,216.95,211,211.9,211.05,215.75,782504,166843263.5,06-NOV-2018,7894,INE299U01018,
CROWN,SM,46.3,46.3,46.3,46.3,46.3,44.1,1000,46300,06-NOV-2018,1,INE491V01019,
CTE,EQ,47.6,47.6,44.05,46.35,47,46,1078,48883.05,06-NOV-2018,46,INE627H01017,
CUB,EQ,168,168,164.55,166.25,165.85,167.3,275936,45863453.9,06-NOV-2018,8796,INE491A01021,
CUBEXTUB,EQ,14.3,14.3,12.8,13.05,13.05,14.1,714,9383,06-NOV-2018,12,INE144D01012,
CUMMINSIND,EQ,757.05,788.75,757.05,776.65,771,764.1,700286,543459517.4,06-NOV-2018,31977,INE298A01020,
CUPID,EQ,173.55,184.9,168.1,170.3,169.1,175.95,63802,11165525.25,06-NOV-2018,1998,INE509F01011,
CYBERTECH,EQ,44.7,48.85,41.35,45.6,45.45,43.5,36029,1682912.35,06-NOV-2018,316,INE214A01019,
CYIENT,EQ,615.95,621.5,614.5,619.7,619.3,616.05,254567,157608919.35,06-NOV-2018,9605,INE136B01020,
DAAWAT,EQ,43.95,45.4,43.55,43.85,43.75,43.4,1531198,67905043.85,06-NOV-2018,8078,INE818H01020,
DABUR,EQ,368,368.55,364,365.95,366.05,366.85,3681999,1345462619.95,06-NOV-2018,84022,INE016A01026,
DALMIABHA,EQ,2192.05,2215.55,2160.05,2171.65,2172,2183.6,51772,112657541.35,06-NOV-2018,8991,INE439L01019,
DALMIASUG,EQ,91.75,93.5,90,91.05,91.65,91.2,165126,15151394.7,06-NOV-2018,1954,INE495A01022,
DAMODARIND,EQ,49,49,47.3,47.35,47.4,48.7,752,35713.45,06-NOV-2018,23,INE497D01022,
DANGEE,SM,206.25,206.25,206.25,206.25,206.25,205,6400,1320000,06-NOV-2018,2,INE688Y01014,
DATAMATICS,EQ,114,117.7,114,115.2,115.15,114.65,38383,4456766.15,06-NOV-2018,800,INE365B01017,
DBCORP,EQ,167.95,169.5,164.45,167.1,166.2,166.35,16096,2676605.9,06-NOV-2018,371,INE950I01011,
DBL,EQ,420.9,422.95,406,409.15,409,418.7,189030,78087878.35,06-NOV-2018,8334,INE917M01012,
DBREALTY,EQ,24.1,24.5,22.4,22.9,23.1,23.95,454237,10512045.15,06-NOV-2018,2608,INE879I01012,
DCAL,EQ,228.65,232.2,227,228.2,227,228.65,67565,15446677.45,06-NOV-2018,5649,INE385W01011,
DCBBANK,EQ,159.65,167.5,159.65,166.3,166.3,159.8,1709367,281336811.25,06-NOV-2018,12802,INE503A01015,
DCM,EQ,76.9,76.9,75.5,75.65,75.5,75.85,1809,137124.3,06-NOV-2018,46,INE498A01018,
DCMFINSERV,EQ,1.8,1.8,1.8,1.8,1.8,1.8,50,90,06-NOV-2018,1,INE891B01012,
DCMSHRIRAM,EQ,391,403.45,389.5,400.6,401,390.95,43833,17466579.3,06-NOV-2018,3101,INE499A01024,
DCW,EQ,21.4,21.4,20.25,20.7,20.65,20.55,265660,5516912.65,06-NOV-2018,1741,INE500A01029,
DECCANCE,EQ,376,378.95,366.55,373.45,366.8,374.85,913,342190.9,06-NOV-2018,53,INE583C01021,
DEEPAKFERT,EQ,210,215.45,210,214.3,214,208.95,132560,28335394.35,06-NOV-2018,3053,INE501A01019,
DEEPAKNTR,EQ,269.15,279,265,276.95,277.4,267.65,343765,94604668.55,06-NOV-2018,6837,INE288B01029,
DEEPIND,EQ,113.65,121,111,116.6,116.5,112.5,84243,9893834.95,06-NOV-2018,1436,INE677H01012,
DELTACORP,EQ,247.65,248.8,241,245,245,246.5,824772,201659330.55,06-NOV-2018,28715,INE124G01033,
DELTAMAGNT,BE,82.75,82.75,80.05,80.85,81,78.85,4517,372513.25,06-NOV-2018,41,INE393A01011,
DEN,EQ,68.5,69.05,68.2,68.85,68.75,68.85,92185,6331796.15,06-NOV-2018,1470,INE947J01015,
DENABANK,EQ,16.35,18.9,16.35,17.15,17.15,16.05,4170086,72301509.2,06-NOV-2018,7455,INE077A01010,
DENORA,EQ,250,268,242,263.05,262.65,252.1,15510,3969349.25,06-NOV-2018,735,INE244A01016,
DFMFOODS,EQ,273,273.5,263,269.95,270,271.2,8151,2187413.7,06-NOV-2018,236,INE456C01020,
DHAMPURSUG,EQ,153.6,156.5,152.7,154.35,154.35,152.7,398693,61643719.05,06-NOV-2018,5151,INE041A01016,
DHANBANK,EQ,17.25,18.2,17.1,18.05,18.05,17.05,1914060,34246078.65,06-NOV-2018,3852,INE680A01011,
DHANUKA,EQ,392.5,399.9,392.5,396.05,396,391.2,4960,1967290,06-NOV-2018,259,INE435G01025,
DHARSUGAR,EQ,14.25,14.85,14.05,14.8,14.85,14.5,2368,34496.7,06-NOV-2018,26,INE988C01014,
DHFL,EQ,223.55,234.5,223.55,228,227.6,220.35,14939699,3419451264.95,06-NOV-2018,132667,INE202B01012,
DHFL,N2,950.1,950.1,950.1,950.1,950.1,950.1,7,6650.7,06-NOV-2018,1,INE202B07HL1,
DHFL,N6,910.1,910.1,895,895,895,891.48,296,267845.7,06-NOV-2018,4,INE202B07HP2,
DHFL,N8,979,979,973,975,975,976.32,131,127909,06-NOV-2018,6,INE202B07HR8,
DHFL,NA,910,910,905.1,905.1,905.1,905,35,31845.1,06-NOV-2018,3,INE202B07HT4,
DHFL,NC,884,889,884,887,887,884.25,660,585883,06-NOV-2018,28,INE202B07HV0,
DHFL,NE,1163.4,1163.4,1163.4,1163.4,1163.4,1163.4,7,8143.8,06-NOV-2018,1,INE202B07HX6,
DHFL,NL,965.1,971,965,968.86,969.99,965,712,689253.9,06-NOV-2018,46,INE202B07IK1,
DHFL,NN,890,965.2,890,900,900,900.1,75,67888,06-NOV-2018,3,INE202B07IM7,
DHFL,NP,890.5,904,890,901.82,904,894.57,1117,1001545.32,06-NOV-2018,34,INE202B07IO3,
DHFL,NQ,924.8,925,924.8,925,925,922,14,12949,06-NOV-2018,3,INE202B07IY2,
DHFL,NX,860,865,855.4,855.4,855.4,851,308,264867.57,06-NOV-2018,9,INE202B07JE2,
DHUNINV,EQ,287.9,314.75,273.55,295.6,301.75,283.65,4678,1397248.8,06-NOV-2018,147,INE320L01011,
DIAMONDYD,EQ,1008.95,1030,1002,1018.7,1030,1011.3,1184,1199791.2,06-NOV-2018,177,INE393P01035,
DIAPOWER,BZ,1.3,1.35,1.3,1.35,1.35,1.3,11816,15686.35,06-NOV-2018,25,INE989C01012,
DICIND,EQ,383.3,388,375.3,375.3,375.3,385,45,17267.85,06-NOV-2018,20,INE303A01010,
DIGJAMLTD,EQ,5,5,4.8,4.9,4.95,5,28046,137431.35,06-NOV-2018,97,INE731U01010,
DISHTV,EQ,42.2,42.7,41.7,42.3,42.2,41.95,3600051,151915022.75,06-NOV-2018,7400,INE836F01026,
DIVISLAB,EQ,1466,1484,1443.75,1477.8,1483,1466.45,873983,1282517159.85,06-NOV-2018,38952,INE361B01024,
DIXON,EQ,2160,2162.3,2120.15,2124.45,2120.15,2149.8,12575,26903322.2,06-NOV-2018,3067,INE935N01012,
DLF,EQ,174.05,174.5,171.1,172.5,172,173.2,3241788,560128454.9,06-NOV-2018,33613,INE271C01023,
DLINKINDIA,EQ,83,84,79.8,80.15,80.3,83,35960,2941565.5,06-NOV-2018,1379,INE250K01012,
DMART,EQ,1438,1464.35,1403.4,1424,1417.7,1436.05,600576,862848230.4,06-NOV-2018,26166,INE192R01011,
DNAMEDIA,EQ,4.5,4.5,4,4.15,4.2,4.3,28676,119977.45,06-NOV-2018,87,INE016M01021,
DOLLAR,EQ,299,299,288.85,295,295,294.75,1086,319716.85,06-NOV-2018,108,INE325C01035,
DOLPHINOFF,EQ,48.9,50.9,48.1,49.75,49.9,48.55,81813,4071720.8,06-NOV-2018,993,INE920A01011,
DONEAR,EQ,36.95,37.7,36,37.25,37.5,36.65,37062,1369077.45,06-NOV-2018,249,INE668D01028,
DPABHUSHAN,SM,44.9,47.8,44.9,47.8,47.8,43,12000,550800,06-NOV-2018,3,INE266Y01019,
DPL,EQ,110.05,111.9,109,109.35,109.9,109.3,12451,1373289.7,06-NOV-2018,238,INE477B01010,
DPSCLTD,EQ,13.7,13.75,12.65,13.55,13.25,13.05,854,11510.85,06-NOV-2018,30,INE360C01024,
DQE,EQ,7.1,7.3,6.85,6.95,6.95,7.05,9147,63484.6,06-NOV-2018,55,INE656K01010,
DREDGECORP,EQ,333.1,337.9,327,330.8,330.8,331.7,139846,46559788.05,06-NOV-2018,3866,INE506A01018,
DRREDDY,EQ,2418.7,2460,2412,2450.85,2450.75,2420.9,378830,923162604.4,06-NOV-2018,27122,INE089A01023,
DSML,SM,14.2,14.25,13,13,13,13.65,36000,482700,06-NOV-2018,6,INE411Y01011,
DSSL,EQ,35.6,35.6,34.55,35.45,35.5,34.75,3461,122115.4,06-NOV-2018,34,INE417B01040,
DTIL,EQ,261.8,269.9,256.5,261.95,262,258.35,2851,749643.75,06-NOV-2018,176,INE341R01014,
DUCON,EQ,14.3,15.5,14.25,14.9,15,14.5,88656,1333834.75,06-NOV-2018,408,INE741L01018,
DWARKESH,BE,26.8,26.95,25.7,25.95,26,26.4,226019,5930230.1,06-NOV-2018,613,INE366A01041,
DYNAMATECH,EQ,1459.95,1460.05,1405,1437.4,1420,1440.95,495,703902.95,06-NOV-2018,68,INE221B01012,
DYNPRO,EQ,140,140.85,135.1,135.75,136.75,136.95,6836,934736.1,06-NOV-2018,135,INE256H01015,
E2E,SM,70.05,70.05,70,70,70,76.5,12000,840100,06-NOV-2018,6,INE255Z01019,
EASTSILK,EQ,3.2,3.25,3.1,3.1,3.1,3.2,12022,37775.85,06-NOV-2018,37,INE962C01027,
EASUNREYRL,BE,6.4,6.6,6.1,6.1,6.1,6.4,8640,53799.1,06-NOV-2018,19,INE268C01029,
ECEIND,EQ,251.1,258.7,244.2,245.1,246,251,76,19343.6,06-NOV-2018,12,INE588B01014,
ECLERX,EQ,1064.4,1079.75,1049.7,1057.85,1050,1064.35,1614,1713910.85,06-NOV-2018,351,INE738I01010,
ECLFINANCE,N3,1001.76,1007,1001,1001.69,1007,1006.5,135,135228.5,06-NOV-2018,7,INE804I07SI2,
ECLFINANCE,N5,1040,1040,1030,1037.05,1037.05,1049.07,810,836095,06-NOV-2018,8,INE804I08601,
ECLFINANCE,NC,1040,1040,1040,1040,1040,1034,5,5200,06-NOV-2018,2,INE804I07ZM9,
ECLFINANCE,NJ,984.95,984.95,980,980,980,973,35,34324.75,06-NOV-2018,3,INE804I078Y8,
ECLFINANCE,NK,988,988,985,985,985,975,30,29580,06-NOV-2018,2,INE804I079Y6,
EDELWEISS,EQ,168.95,171.7,160.65,164.4,164.35,167.65,1341231,223705555.35,06-NOV-2018,30057,INE532F01054,
EDL,EQ,12.35,12.95,11.75,11.75,11.75,12.35,52545,628436.7,06-NOV-2018,360,INE180G01019,
EDUCOMP,BZ,4.45,4.45,4.05,4.05,4.05,4.25,120949,528358.7,06-NOV-2018,209,INE216H01027,
EHFLNCD,N5,1000,1000,995,995,995,980.01,163,162475,06-NOV-2018,6,INE530L07210,
EHFLNCD,N6,985,985,985,985,985,985,100,98500,06-NOV-2018,1,INE530L07228,
EICHERMOT,EQ,22650,22827.3,22370,22559.65,22551,22552.25,50764,1145508153.6,06-NOV-2018,18980,INE066A01013,
EIDPARRY,EQ,221.15,222.5,218.1,218.75,218.75,221.15,46970,10325304.2,06-NOV-2018,781,INE126A01031,
EIFFL,SM,122.1,123.5,121,122.85,121,121.55,10400,1279280,06-NOV-2018,11,INE546V01010,
EIHAHOTELS,EQ,317.5,333,312.8,328.1,333,310.35,4798,1545371.75,06-NOV-2018,177,INE276C01014,
EIHOTEL,EQ,169.45,173,166.3,171.5,172,167.75,64124,10957208.85,06-NOV-2018,1732,INE230A01023,
EIMCOELECO,EQ,378,384,375.05,380,380,378,1064,403844.45,06-NOV-2018,35,INE158B01016,
EKC,EQ,32.55,33.35,32.15,32.55,32.55,32.25,109163,3572547.5,06-NOV-2018,714,INE184H01027,
ELAND,BE,6.45,6.75,6.4,6.6,6.6,6.45,6893,45975.05,06-NOV-2018,47,INE311H01018,
ELECON,EQ,59.7,60.6,58,59.4,59.25,59.2,90902,5433638.75,06-NOV-2018,904,INE205B01023,
ELECTCAST,EQ,20.6,21.05,20.3,20.6,20.5,20.55,108174,2225194.55,06-NOV-2018,443,INE086A01029,
ELECTHERM,EQ,148.2,153.7,148,149.6,148.4,149.65,5310,803530.7,06-NOV-2018,152,INE822G01016,
ELECTROSL,BE,18.5,20.05,18.5,19.95,19.55,19.1,96112,1910777.1,06-NOV-2018,275,INE481K01021,
ELGIEQUIP,EQ,264,264,252,254.85,252.35,259.1,5470,1410418.1,06-NOV-2018,223,INE285A01027,
ELGIRUBCO,EQ,28.45,28.45,27.4,28,28.3,28.05,2409,67215.45,06-NOV-2018,31,INE819L01012,
EMAMIINFRA,EQ,159.55,159.55,148,151,150.9,155.15,9790,1491709.5,06-NOV-2018,214,INE778K01012,
EMAMILTD,EQ,425,425,415,417.15,415.4,425,84007,35160968.5,06-NOV-2018,5655,INE548C01032,
EMCO,EQ,8.9,9,8.75,8.85,8.9,8.95,14497,128281.6,06-NOV-2018,50,INE078A01026,
EMKAY,EQ,97.25,100.5,96.6,98.25,97.1,96.25,13921,1375326,06-NOV-2018,357,INE296H01011,
EMMBI,EQ,129.85,129.85,118.05,119.65,119.55,125.4,6096,734338.45,06-NOV-2018,263,INE753K01015,
EMOFSR1RDP,MF,8,8,7.54,7.54,7.54,7.98,570,4391.8,06-NOV-2018,3,INF754K01IS7,
ENDURANCE,EQ,1230.05,1275,1213.9,1261.95,1253,1227.35,15300,19013150.6,06-NOV-2018,2716,INE913H01037,
ENERGYDEV,BE,11.4,11.4,10.65,10.85,11.15,10.95,20422,226448.6,06-NOV-2018,79,INE306C01019,
ENGINERSIN,EQ,118.95,120.9,116.75,117.1,117.3,117.95,1398076,165491267.15,06-NOV-2018,13498,INE510A01028,
ENIL,EQ,636.65,641,627.15,638.85,631,636.65,3179,2016202.1,06-NOV-2018,112,INE265F01028,
EON,EQ,46,47.8,45.8,46.7,46.75,45.6,27522,1286977.15,06-NOV-2018,307,INE076H01025,
